population_size;candidate_max_size;crossover_rate; mutation_rate;new_candidates_rate; num_elites
100;42;0.9;0.4;0.4;1
Generation;Fitness;Candidate;Reactions
16;0;{32, 34, 3, 38, 9, 45, 14, 15, 47, 25, 29, 31};['R_EX_M_no2__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_cyan__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_tsul__extr_pool'] 
16;0;{0, 2, 3, 5, 6, 7, 17, 25, 26, 27, 28, 30, 31, 35, 36, 37, 38, 42, 47, 48, 49, 50, 51, 52, 53, 55};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
16;0;{32, 1, 3, 6, 39, 14, 47, 50, 52, 22};['R_EX_M_no2__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_h__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_gly__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus'] 
16;0;{2, 3, 4, 6, 7, 10, 14, 19, 25, 31, 33, 34, 35, 36, 38, 40, 43, 44, 45, 47, 51, 53};['R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_cyan__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_ahcys__extr_pool'] 
16;0;{32, 2, 34, 36, 5, 38, 39, 10, 44, 45, 13, 15, 16, 17, 23, 25};['R_EX_M_no2__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_cyan__extr_pool'] 
16;0;{0, 2, 40, 13, 21, 22};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_e_Biomass__dra_damyloliticus'] 
16;0;{35, 8, 9, 11, 13, 15, 48, 17, 47, 51, 20, 21, 53, 23, 16, 27, 31};['R_EX_M_C00163__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_tsul__extr_pool'] 
16;0;{2, 35, 37, 5, 38, 8, 9, 12, 13, 46, 45, 47, 48, 54, 26, 29};['R_EX_M_s__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_EX_M_so4__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
16;0;{32, 1, 34, 35, 7, 8, 10, 45, 14, 49, 18, 17, 51, 54};['R_EX_M_no2__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
16;0;{32, 36, 6, 39, 9, 46, 17, 49, 19, 20, 26, 28};['R_EX_M_no2__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_h__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_no3__extr_pool'] 
16;0;{8, 2, 31};['R_EX_M_phe__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_tsul__extr_pool'] 
16;0;{32, 39, 8, 10, 13, 46, 47, 50, 28, 29, 31};['R_EX_M_no2__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_tsul__extr_pool'] 
16;0;{1, 3, 4, 5, 6, 10, 18, 19, 20, 21, 23, 26, 27, 37, 39, 41, 42, 43, 45, 49, 51, 52};['R_EX_M_arg__L__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool'] 
16;0;{3, 9, 22, 55, 28, 29};['R_EX_M_asp__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
16;0;{32, 35, 37, 5, 41, 12, 55, 54, 22};['R_EX_M_no2__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_EX_e_Biomass__dra_damyloliticus'] 
16;0;{33, 3, 35, 5, 7, 9, 42, 11, 43, 10, 12, 13, 44, 45, 41, 51, 52, 22, 25, 28};['R_EX_M_hco3__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_no3__extr_pool'] 
16;0;{0, 4, 5, 6, 7, 9, 11, 13, 14, 15, 16, 17, 18, 21, 22, 24, 25, 27, 30, 31, 33, 37, 39, 40, 41, 43, 45, 46, 49, 55};['R_EX_M_nh4__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
16;0;{1, 2, 8, 9, 11, 12, 15, 16, 17, 18, 22, 23, 25, 28, 31, 33, 36, 37, 41, 42, 43, 46, 47, 49, 55};['R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
16;0;{0, 1, 2, 3, 4, 11, 15, 17, 18, 23, 24, 27, 28, 29, 31, 32, 36, 39, 40, 43, 44, 47, 48, 50, 51, 53, 54, 55};['R_EX_M_nh4__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_amet__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
16;0;{2, 4, 7, 8, 9, 10, 12, 18, 19, 23, 24, 25, 26, 27, 28, 30, 32, 42, 44, 45, 46, 48, 49, 54};['R_EX_M_s__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_fol__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
16;0;{0, 32, 2, 33, 38, 7, 40, 6, 10, 43, 39, 45, 46, 44, 49, 52, 26, 28};['R_EX_M_nh4__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_no3__extr_pool'] 
16;0;{1, 13, 16, 51, 23, 25, 26, 29};['R_EX_M_arg__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_e_Biomass__extr_pool'] 
16;0;{0, 33, 2, 34, 39, 9, 10, 43, 46, 47, 48, 49, 50, 51, 20, 52, 23, 31};['R_EX_M_nh4__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_tsul__extr_pool'] 
16;0;{32, 34, 3, 35, 8, 41, 11, 53, 26};['R_EX_M_no2__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_EX_M_so4__extr_pool'] 
16;0;{1, 2, 3, 4, 6, 10, 11, 17, 19, 20, 21, 25, 26, 27, 28, 30, 31, 32, 35, 36, 37, 40, 44, 45, 47, 49, 52, 54};['R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
16;0;{0, 2, 3, 6, 9, 11, 13, 14, 19, 20, 21, 22, 23, 24, 26, 27, 28, 31, 32, 34, 35, 36, 37, 38, 40, 41, 45, 48, 49, 51, 52, 55};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
16;0;{0, 2, 4, 5, 6, 7, 11, 12, 17, 19, 22, 27, 28, 30, 35, 36, 38, 40, 41, 44, 45, 48, 49, 51, 52, 53};['R_EX_M_nh4__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_gal__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_EX_M_aspsa__extr_pool', 'R_EX_M_ahcys__extr_pool'] 
16;0;{2, 5, 8, 13, 15, 16, 19, 20, 21, 22, 26, 27, 28, 29, 32, 33, 40, 42, 46, 49, 50, 54};['R_EX_M_s__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_phe__L__extr_pool', 'R_EX_M_gln__L__extr_pool', 'R_EX_M_leu__L__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_h2s__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_e_Biomass__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
16;0;{2, 9, 11, 16, 20, 23, 26, 28, 31, 32, 34, 35, 36, 37, 38, 40, 42, 44, 46, 48, 53, 55};['R_EX_M_s__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus', 'R_EX_M_so4__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_no2__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_ppi__extr_pool', 'R_EX_M_ac__extr_pool', 'R_EX_M_amet__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_ahcys__extr_pool', 'R_Sink_dad_5_5_Deoxyadenosine_C10H13N5O3__cytop_sazorense'] 
16;0;{1, 2, 3, 5, 6, 9, 11, 12, 14, 20, 22, 24, 25, 26, 27, 28, 30, 31, 33, 34, 35, 38, 39, 41, 42, 44, 45, 46, 48, 49, 54};['R_EX_M_arg__L__extr_pool', 'R_EX_M_s__extr_pool', 'R_EX_M_asp__L__extr_pool', 'R_EX_M_pi__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_ile__L__extr_pool', 'R_EX_M_fru__extr_pool', 'R_EX_M_his__L__extr_pool', 'R_EX_M_gly__extr_pool', 'R_EX_M_met__L__extr_pool', 'R_EX_e_Biomass__dra_damyloliticus', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_so4__extr_pool', 'R_EX_M_fe2__extr_pool', 'R_EX_M_no3__extr_pool', 'R_EX_M_so3__extr_pool', 'R_EX_M_tsul__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_ncam__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_ac__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_4pasp__extr_pool', 'R_EX_M_citr__L__extr_pool', 'R_EX_M_fe3__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_26dap__M__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense'] 
16;0;{0, 1, 33, 35, 36, 4, 6, 10, 45, 46, 47, 16, 17, 50, 49, 21, 54, 30};['R_EX_M_nh4__extr_pool', 'R_EX_M_arg__L__extr_pool', 'R_EX_M_hco3__extr_pool', 'R_EX_M_C00163__extr_pool', 'R_EX_M_C00221__extr_pool', 'R_EX_M_glc__aD__extr_pool', 'R_EX_M_h__extr_pool', 'R_EX_M_h2o__extr_pool', 'R_EX_M_glu5sa__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_acorn__extr_pool', 'R_EX_M_thr__L__extr_pool', 'R_EX_M_ala__L__extr_pool', 'R_EX_M_26dap_LL__extr_pool', 'R_EX_M_hcys__L__extr_pool', 'R_EX_M_e_Biomass__cytop_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_EX_M_so3__extr_pool'] 
16;0;{10, 43, 46, 51, 54, 24, 25, 28};['R_EX_M_h2o__extr_pool', 'R_EX_M_C00819__extr_pool', 'R_EX_M_ala__D__extr_pool', 'R_EX_M_glu__D__extr_pool', 'R_Sink_amob_S_Adenosyl_4_methylthio_2_oxobutanoate_C15H20N5O6S__cytop_sazorense', 'R_Sink_e_Urea__dra_damyloliticus', 'R_EX_M_cyan__extr_pool', 'R_EX_M_no3__extr_pool'] 
16;0;{20};['R_EX_M_met__L__extr_pool'] 
16;0;{2, 6, 39, 51, 23};['R_EX_M_s__extr_pool', 'R_EX_M_h__extr_pool', 'R_Sink_5_Deoxyadenosine__dra_paerophilum', 'R_EX_M_glu__D__extr_pool', 'R_Sink_e_5_Deoxyadenosine__dra_damyloliticus'] 
